"Location","Vel_dir","Height","H_m","Width","Source","Velocity_mph","Distance_m","Velocity_ms","Nom_WS","Vel_Dir_label"
"MidLeft","Z","1.2192","Height = 1.2m","0.99","Raw -1m 1.5m-s",-0.126979166666667,-1,-0.0567647666666667,1.5,"Vertical (Z)"
"MidCenter","X","1.2192","Height = 1.2m","2.1","Raw -1m 1.5m-s",-0.16109375,-1,-0.07201535,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidCenter","Y","1.2192","Height = 1.2m","2.1","Raw -1m 1.5m-s",11.1815625,-1,4.9986057,1.5,"Parallel to 
wind flow(Y)"
"MidCenter","Z","1.2192","Height = 1.2m","2.1","Raw -1m 1.5m-s",0.342083333333333,-1,0.152924933333333,1.5,"Vertical (Z)"
"MidRight","X","1.2192","Height = 1.2m","3.3","Raw -1m 1.5m-s",1.41786458333333,-1,0.633842183333333,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidRight","Y","1.2192","Height = 1.2m","3.3","Raw -1m 1.5m-s",6.06302083333333,-1,2.71041283333333,1.5,"Parallel to 
wind flow(Y)"
"MidRight","Z","1.2192","Height = 1.2m","3.3","Raw -1m 1.5m-s",-0.0960416666666667,-1,-0.0429344666666667,1.5,"Vertical (Z)"
"TopLeft","X","1.8288","Height = 1.8m","0.99","Raw -1m 1.5m-s",-3.05140625,-1,-1.36410065,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopLeft","Y","1.8288","Height = 1.8m","0.99","Raw -1m 1.5m-s",6.07088541666667,-1,2.71392861666667,1.5,"Parallel to 
wind flow(Y)"
"TopLeft","Z","1.8288","Height = 1.8m","0.99","Raw -1m 1.5m-s",-0.06359375,-1,-0.02842895,1.5,"Vertical (Z)"
"TopCenter","X","1.8288","Height = 1.8m","2.1","Raw -1m 1.5m-s",,-1,,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopCenter","Y","1.8288","Height = 1.8m","2.1","Raw -1m 1.5m-s",,-1,,1.5,"Parallel to 
wind flow(Y)"
"TopCenter","Z","1.8288","Height = 1.8m","2.1","Raw -1m 1.5m-s",,-1,,1.5,"Vertical (Z)"
"TopRight","X","1.8288","Height = 1.8m","3.3","Raw -1m 1.5m-s",1.61458333333333,-1,0.721783333333333,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopRight","Y","1.8288","Height = 1.8m","3.3","Raw -1m 1.5m-s",6.198125,-1,2.7708098,1.5,"Parallel to 
wind flow(Y)"
"TopRight","Z","1.8288","Height = 1.8m","3.3","Raw -1m 1.5m-s",0.893125,-1,0.3992626,1.5,"Vertical (Z)"
"BottomLeft","X","0.6096","Height = 0.6m","0.99","Raw -1m 3m-s",0.793177083333333,-1,0.354581883333333,3,"Perpendicular to 
wind flow (across) (X)"
"BottomLeft","Y","0.6096","Height = 0.6m","0.99","Raw -1m 3m-s",5.955,-1,2.6621232,3,"Parallel to 
wind flow(Y)"
"BottomLeft","Z","0.6096","Height = 0.6m","0.99","Raw -1m 3m-s",1.82916666666667,-1,0.817710666666667,3,"Vertical (Z)"
"BottomCenter","X","0.6096","Height = 0.6m","2.1","Raw -1m 3m-s",-1.2515625,-1,-0.5594985,3,"Perpendicular to 
wind flow (across) (X)"
"BottomCenter","Y","0.6096","Height = 0.6m","2.1","Raw -1m 3m-s",3.06546875,-1,1.37038715,3,"Parallel to 
wind flow(Y)"
"BottomCenter","Z","0.6096","Height = 0.6m","2.1","Raw -1m 3m-s",0.628958333333333,-1,0.281169533333333,3,"Vertical (Z)"
"BottomRight","X","0.6096","Height = 0.6m","3.3","Raw -1m 3m-s",-0.896927083333333,-1,-0.400962283333333,3,"Perpendicular to 
wind flow (across) (X)"
"BottomRight","Y","0.6096","Height = 0.6m","3.3","Raw -1m 3m-s",4.644375,-1,2.0762214,3,"Parallel to 
wind flow(Y)"
"BottomRight","Z","0.6096","Height = 0.6m","3.3","Raw -1m 3m-s",1.39536458333333,-1,0.623783783333333,3,"Vertical (Z)"
"MidLeft","X","1.2192","Height = 1.2m","0.99","Raw -1m 3m-s",0.3190625,-1,0.1426337,3,"Perpendicular to 
wind flow (across) (X)"
"MidLeft","Y","1.2192","Height = 1.2m","0.99","Raw -1m 3m-s",6.030625,-1,2.6959306,3,"Parallel to 
wind flow(Y)"
"MidLeft","Z","1.2192","Height = 1.2m","0.99","Raw -1m 3m-s",1.99463541666667,-1,0.891681816666667,3,"Vertical (Z)"
"MidCenter","X","1.2192","Height = 1.2m","2.1","Raw -1m 3m-s",0.12890625,-1,0.05762625,3,"Perpendicular to 
wind flow (across) (X)"
"MidCenter","Y","1.2192","Height = 1.2m","2.1","Raw -1m 3m-s",2.18078125,-1,0.97489645,3,"Parallel to 
wind flow(Y)"
"MidCenter","Z","1.2192","Height = 1.2m","2.1","Raw -1m 3m-s",2.36473958333333,-1,1.05713318333333,3,"Vertical (Z)"
"MidRight","X","1.2192","Height = 1.2m","3.3","Raw -1m 3m-s",-1.44380208333333,-1,-0.645437283333333,3,"Perpendicular to 
wind flow (across) (X)"
"MidRight","Y","1.2192","Height = 1.2m","3.3","Raw -1m 3m-s",6.36015625,-1,2.84324425,3,"Parallel to 
wind flow(Y)"
"MidRight","Z","1.2192","Height = 1.2m","3.3","Raw -1m 3m-s",1.96567708333333,-1,0.878736283333333,3,"Vertical (Z)"
"TopLeft","X","1.8288","Height = 1.8m","0.99","Raw -1m 3m-s",-0.82359375,-1,-0.36817935,3,"Perpendicular to 
wind flow (across) (X)"
"TopLeft","Y","1.8288","Height = 1.8m","0.99","Raw -1m 3m-s",8.754375,-1,3.9135558,3,"Parallel to 
wind flow(Y)"
"TopLeft","Z","1.8288","Height = 1.8m","0.99","Raw -1m 3m-s",2.1425,-1,0.9577832,3,"Vertical (Z)"
"TopCenter","X","1.8288","Height = 1.8m","2.1","Raw -1m 3m-s",,-1,,3,"Perpendicular to 
wind flow (across) (X)"
"TopCenter","Y","1.8288","Height = 1.8m","2.1","Raw -1m 3m-s",,-1,,3,"Parallel to 
wind flow(Y)"
"TopCenter","Z","1.8288","Height = 1.8m","2.1","Raw -1m 3m-s",,-1,,3,"Vertical (Z)"
"TopRight","X","1.8288","Height = 1.8m","3.3","Raw -1m 3m-s",0.773125,-1,0.3456178,3,"Perpendicular to 
wind flow (across) (X)"
"TopRight","Y","1.8288","Height = 1.8m","3.3","Raw -1m 3m-s",8.63520833333333,-1,3.86028353333333,3,"Parallel to 
wind flow(Y)"
"TopRight","Z","1.8288","Height = 1.8m","3.3","Raw -1m 3m-s",2.50203125,-1,1.11850805,3,"Vertical (Z)"
"BottomLeft","X","0.6096","Height = 0.6m","0.99","Raw -1m 4.5m-s",0.232604166666667,-1,0.103983366666667,4.5,"Perpendicular to 
wind flow (across) (X)"
"BottomLeft","Y","0.6096","Height = 0.6m","0.99","Raw -1m 4.5m-s",9.4990625,-1,4.2464609,4.5,"Parallel to 
wind flow(Y)"
"BottomLeft","Z","0.6096","Height = 0.6m","0.99","Raw -1m 4.5m-s",1.62588541666667,-1,0.726835816666667,4.5,"Vertical (Z)"
"BottomCenter","X","0.6096","Height = 0.6m","2.1","Raw -1m 4.5m-s",-0.198854166666667,-1,-0.0888957666666667,4.5,"Perpendicular to 
wind flow (across) (X)"
"BottomCenter","Y","0.6096","Height = 0.6m","2.1","Raw -1m 4.5m-s",7.71057291666667,-1,3.44693451666667,4.5,"Parallel to 
wind flow(Y)"
"BottomCenter","Z","0.6096","Height = 0.6m","2.1","Raw -1m 4.5m-s",1.16828125,-1,0.52226845,4.5,"Vertical (Z)"
"BottomRight","X","0.6096","Height = 0.6m","3.3","Raw -1m 4.5m-s",-0.94953125,-1,-0.42447845,4.5,"Perpendicular to 
wind flow (across) (X)"
"BottomRight","Y","0.6096","Height = 0.6m","3.3","Raw -1m 4.5m-s",7.0378125,-1,3.1461837,4.5,"Parallel to 
wind flow(Y)"
"BottomRight","Z","0.6096","Height = 0.6m","3.3","Raw -1m 4.5m-s",1.38994791666667,-1,0.621362316666667,4.5,"Vertical (Z)"
"MidLeft","X","1.2192","Height = 1.2m","0.99","Raw -1m 4.5m-s",-0.03,-1,-0.0134112,4.5,"Perpendicular to 
wind flow (across) (X)"
"MidLeft","Y","1.2192","Height = 1.2m","0.99","Raw -1m 4.5m-s",9.26921875,-1,4.14371155,4.5,"Parallel to 
wind flow(Y)"
"MidLeft","Z","1.2192","Height = 1.2m","0.99","Raw -1m 4.5m-s",1.64390625,-1,0.73489185,4.5,"Vertical (Z)"
"MidCenter","X","1.2192","Height = 1.2m","2.1","Raw -1m 4.5m-s",-0.07125,-1,-0.0318516,4.5,"Perpendicular to 
wind flow (across) (X)"
"MidCenter","Y","1.2192","Height = 1.2m","2.1","Raw -1m 4.5m-s",7.87036458333333,-1,3.51836778333333,4.5,"Parallel to 
wind flow(Y)"
"MidCenter","Z","1.2192","Height = 1.2m","2.1","Raw -1m 4.5m-s",1.36057291666667,-1,0.608230516666667,4.5,"Vertical (Z)"
"MidRight","X","1.2192","Height = 1.2m","3.3","Raw -1m 4.5m-s",-1.05364583333333,-1,-0.471021833333333,4.5,"Perpendicular to 
wind flow (across) (X)"
"MidRight","Y","1.2192","Height = 1.2m","3.3","Raw -1m 4.5m-s",9.50973958333333,-1,4.25123398333333,4.5,"Parallel to 
wind flow(Y)"
"MidRight","Z","1.2192","Height = 1.2m","3.3","Raw -1m 4.5m-s",2.16598958333333,-1,0.968283983333333,4.5,"Vertical (Z)"
"TopLeft","X","1.8288","Height = 1.8m","0.99","Raw -1m 4.5m-s",-0.645572916666667,-1,-0.288596916666667,4.5,"Perpendicular to 
wind flow (across) (X)"
"TopLeft","Y","1.8288","Height = 1.8m","0.99","Raw -1m 4.5m-s",12.1228645833333,-1,5.41940538333333,4.5,"Parallel to 
wind flow(Y)"
"TopLeft","Z","1.8288","Height = 1.8m","0.99","Raw -1m 4.5m-s",1.78911458333333,-1,0.799805783333333,4.5,"Vertical (Z)"
"TopCenter","X","1.8288","Height = 1.8m","2.1","Raw -1m 4.5m-s",,-1,,4.5,"Perpendicular to 
wind flow (across) (X)"
"TopCenter","Y","1.8288","Height = 1.8m","2.1","Raw -1m 4.5m-s",,-1,,4.5,"Parallel to 
wind flow(Y)"
"TopCenter","Z","1.8288","Height = 1.8m","2.1","Raw -1m 4.5m-s",,-1,,4.5,"Vertical (Z)"
"TopRight","X","1.8288","Height = 1.8m","3.3","Raw -1m 4.5m-s",0.834791666666667,-1,0.373185266666667,4.5,"Perpendicular to 
wind flow (across) (X)"
"TopRight","Y","1.8288","Height = 1.8m","3.3","Raw -1m 4.5m-s",11.8578125,-1,5.3009165,4.5,"Parallel to 
wind flow(Y)"
"TopRight","Z","1.8288","Height = 1.8m","3.3","Raw -1m 4.5m-s",2.38161458333333,-1,1.06467698333333,4.5,"Vertical (Z)"
"BottomLeft","X","0.6096","Height = 0.6m","0.99","Raw 0m 1.5m-s",-0.306510416666667,0,-0.137022416666667,1.5,"Perpendicular to 
wind flow (across) (X)"
"BottomLeft","Y","0.6096","Height = 0.6m","0.99","Raw 0m 1.5m-s",4.36958333333333,0,1.95337853333333,1.5,"Parallel to 
wind flow(Y)"
"BottomLeft","Z","0.6096","Height = 0.6m","0.99","Raw 0m 1.5m-s",-0.743645833333333,0,-0.332439433333333,1.5,"Vertical (Z)"
"BottomCenter","X","0.6096","Height = 0.6m","2.1","Raw 0m 1.5m-s",-0.291197916666667,0,-0.130177116666667,1.5,"Perpendicular to 
wind flow (across) (X)"
"BottomCenter","Y","0.6096","Height = 0.6m","2.1","Raw 0m 1.5m-s",7.35682291666667,0,3.28879411666667,1.5,"Parallel to 
wind flow(Y)"
"BottomCenter","Z","0.6096","Height = 0.6m","2.1","Raw 0m 1.5m-s",-12.2593229166667,0,-5.48040771666667,1.5,"Vertical (Z)"
"BottomRight","X","0.6096","Height = 0.6m","3.3","Raw 0m 1.5m-s",-0.54984375,0,-0.24580215,1.5,"Perpendicular to 
wind flow (across) (X)"
"BottomRight","Y","0.6096","Height = 0.6m","3.3","Raw 0m 1.5m-s",7.57640625,0,3.38695665,1.5,"Parallel to 
wind flow(Y)"
"BottomRight","Z","0.6096","Height = 0.6m","3.3","Raw 0m 1.5m-s",-2.29729166666667,0,-1.02698126666667,1.5,"Vertical (Z)"
"MidLeft","X","1.2192","Height = 1.2m","0.99","Raw 0m 1.5m-s",-1.746875,0,-0.780923,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidLeft","Y","1.2192","Height = 1.2m","0.99","Raw 0m 1.5m-s",5.78557291666667,0,2.58638251666667,1.5,"Parallel to 
wind flow(Y)"
"MidLeft","Z","1.2192","Height = 1.2m","0.99","Raw 0m 1.5m-s",-0.3421875,0,-0.1529715,1.5,"Vertical (Z)"
"MidCenter","X","1.2192","Height = 1.2m","2.1","Raw 0m 1.5m-s",,0,,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidCenter","Y","1.2192","Height = 1.2m","2.1","Raw 0m 1.5m-s",,0,,1.5,"Parallel to 
wind flow(Y)"
"MidCenter","Z","1.2192","Height = 1.2m","2.1","Raw 0m 1.5m-s",,0,,1.5,"Vertical (Z)"
"MidRight","X","1.2192","Height = 1.2m","3.3","Raw 0m 1.5m-s",1.571875,0,0.702691,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidRight","Y","1.2192","Height = 1.2m","3.3","Raw 0m 1.5m-s",9.34921875,0,4.17947475,1.5,"Parallel to 
wind flow(Y)"
"MidRight","Z","1.2192","Height = 1.2m","3.3","Raw 0m 1.5m-s",-1.21515625,0,-0.54322345,1.5,"Vertical (Z)"
"TopLeft","X","1.8288","Height = 1.8m","0.99","Raw 0m 1.5m-s",,0,,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopLeft","Y","1.8288","Height = 1.8m","0.99","Raw 0m 1.5m-s",,0,,1.5,"Parallel to 
wind flow(Y)"
"TopLeft","Z","1.8288","Height = 1.8m","0.99","Raw 0m 1.5m-s",,0,,1.5,"Vertical (Z)"
"TopCenter","X","1.8288","Height = 1.8m","2.1","Raw 0m 1.5m-s",,0,,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopCenter","Y","1.8288","Height = 1.8m","2.1","Raw 0m 1.5m-s",,0,,1.5,"Parallel to 
wind flow(Y)"
"TopCenter","Z","1.8288","Height = 1.8m","2.1","Raw 0m 1.5m-s",,0,,1.5,"Vertical (Z)"
"TopRight","X","1.8288","Height = 1.8m","3.3","Raw 0m 1.5m-s",,0,,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopRight","Y","1.8288","Height = 1.8m","3.3","Raw 0m 1.5m-s",,0,,1.5,"Parallel to 
wind flow(Y)"
"TopRight","Z","1.8288","Height = 1.8m","3.3","Raw 0m 1.5m-s",,0,,1.5,"Vertical (Z)"
"BottomLeft","X","0.6096","Height = 0.6m","0.99","Raw 0m 3m-s",0.79484375,0,0.35532695,3,"Perpendicular to 
wind flow (across) (X)"
"BottomLeft","Y","0.6096","Height = 0.6m","0.99","Raw 0m 3m-s",6.36369791666667,0,2.84482751666667,3,"Parallel to 
wind flow(Y)"
"BottomLeft","Z","0.6096","Height = 0.6m","0.99","Raw 0m 3m-s",3.48614583333333,0,1.55844663333333,3,"Vertical (Z)"
"BottomCenter","X","0.6096","Height = 0.6m","2.1","Raw 0m 3m-s",-0.116875,0,-0.0522478,3,"Perpendicular to 
wind flow (across) (X)"
"BottomCenter","Y","0.6096","Height = 0.6m","2.1","Raw 0m 3m-s",3.81890625,0,1.70720385,3,"Parallel to 
wind flow(Y)"
"BottomCenter","Z","0.6096","Height = 0.6m","2.1","Raw 0m 3m-s",-2.26432291666667,0,-1.01224291666667,3,"Vertical (Z)"
"BottomRight","X","0.6096","Height = 0.6m","3.3","Raw 0m 3m-s",-1.70239583333333,0,-0.761039033333333,3,"Perpendicular to 
wind flow (across) (X)"
"BottomRight","Y","0.6096","Height = 0.6m","3.3","Raw 0m 3m-s",6.32390625,0,2.82703905,3,"Parallel to 
wind flow(Y)"
"BottomRight","Z","0.6096","Height = 0.6m","3.3","Raw 0m 3m-s",0.572916666666667,0,0.256116666666667,3,"Vertical (Z)"
"MidLeft","X","1.2192","Height = 1.2m","0.99","Raw 0m 3m-s",3.459375,0,1.546479,3,"Perpendicular to 
wind flow (across) (X)"
"MidLeft","Y","1.2192","Height = 1.2m","0.99","Raw 0m 3m-s",10.6376041666667,0,4.75543456666667,3,"Parallel to 
wind flow(Y)"
"MidLeft","Z","1.2192","Height = 1.2m","0.99","Raw 0m 3m-s",6.69921875,0,2.99481875,3,"Vertical (Z)"
"MidCenter","X","1.2192","Height = 1.2m","2.1","Raw 0m 3m-s",,0,,3,"Perpendicular to 
wind flow (across) (X)"
"MidCenter","Y","1.2192","Height = 1.2m","2.1","Raw 0m 3m-s",,0,,3,"Parallel to 
wind flow(Y)"
"MidCenter","Z","1.2192","Height = 1.2m","2.1","Raw 0m 3m-s",,0,,3,"Vertical (Z)"
"MidRight","X","1.2192","Height = 1.2m","3.3","Raw 0m 3m-s",-2.89354166666667,0,-1.29352886666667,3,"Perpendicular to 
wind flow (across) (X)"
"MidRight","Y","1.2192","Height = 1.2m","3.3","Raw 0m 3m-s",9.93015625,0,4.43917705,3,"Parallel to 
wind flow(Y)"
"MidRight","Z","1.2192","Height = 1.2m","3.3","Raw 0m 3m-s",4.7278125,0,2.1135213,3,"Vertical (Z)"
"TopLeft","X","1.8288","Height = 1.8m","0.99","Raw 0m 3m-s",,0,,3,"Perpendicular to 
wind flow (across) (X)"
"TopLeft","Y","1.8288","Height = 1.8m","0.99","Raw 0m 3m-s",,0,,3,"Parallel to 
wind flow(Y)"
"TopLeft","Z","1.8288","Height = 1.8m","0.99","Raw 0m 3m-s",,0,,3,"Vertical (Z)"
"TopCenter","X","1.8288","Height = 1.8m","2.1","Raw 0m 3m-s",,0,,3,"Perpendicular to 
wind flow (across) (X)"
"TopCenter","Y","1.8288","Height = 1.8m","2.1","Raw 0m 3m-s",,0,,3,"Parallel to 
wind flow(Y)"
"TopCenter","Z","1.8288","Height = 1.8m","2.1","Raw 0m 3m-s",,0,,3,"Vertical (Z)"
"TopRight","X","1.8288","Height = 1.8m","3.3","Raw 0m 3m-s",,0,,3,"Perpendicular to 
wind flow (across) (X)"
"TopRight","Y","1.8288","Height = 1.8m","3.3","Raw 0m 3m-s",,0,,3,"Parallel to 
wind flow(Y)"
"TopRight","Z","1.8288","Height = 1.8m","3.3","Raw 0m 3m-s",,0,,3,"Vertical (Z)"
"BottomLeft","X","0.6096","Height = 0.6m","0.99","Raw 0m 4.5m-s",1.99671875,0,0.89261315,4.5,"Perpendicular to 
wind flow (across) (X)"
"BottomLeft","Y","0.6096","Height = 0.6m","0.99","Raw 0m 4.5m-s",11.17296875,0,4.99476395,4.5,"Parallel to 
wind flow(Y)"
"BottomLeft","Z","0.6096","Height = 0.6m","0.99","Raw 0m 4.5m-s",3.026875,0,1.3531342,4.5,"Vertical (Z)"
"BottomCenter","X","0.6096","Height = 0.6m","2.1","Raw 0m 4.5m-s",-0.95375,0,-0.4263644,4.5,"Perpendicular to 
wind flow (across) (X)"
"BottomCenter","Y","0.6096","Height = 0.6m","2.1","Raw 0m 4.5m-s",9.73427083333333,0,4.35160843333333,4.5,"Parallel to 
wind flow(Y)"
"BottomCenter","Z","0.6096","Height = 0.6m","2.1","Raw 0m 4.5m-s",1.36015625,0,0.60804425,4.5,"Vertical (Z)"
"BottomRight","X","0.6096","Height = 0.6m","3.3","Raw 0m 4.5m-s",-1.49786458333333,0,-0.669605383333333,4.5,"Perpendicular to 
wind flow (across) (X)"
"BottomRight","Y","0.6096","Height = 0.6m","3.3","Raw 0m 4.5m-s",7.99526041666667,0,3.57420121666667,4.5,"Parallel to 
wind flow(Y)"
"BottomRight","Z","0.6096","Height = 0.6m","3.3","Raw 0m 4.5m-s",1.8634375,0,0.8330311,4.5,"Vertical (Z)"
"MidLeft","X","1.2192","Height = 1.2m","0.99","Raw 0m 4.5m-s",2.31770833333333,0,1.03610833333333,4.5,"Perpendicular to 
wind flow (across) (X)"
"MidLeft","Y","1.2192","Height = 1.2m","0.99","Raw 0m 4.5m-s",10.56125,0,4.7213012,4.5,"Parallel to 
wind flow(Y)"
"MidLeft","Z","1.2192","Height = 1.2m","0.99","Raw 0m 4.5m-s",4.48395833333333,0,2.00450873333333,4.5,"Vertical (Z)"
"MidCenter","X","1.2192","Height = 1.2m","2.1","Raw 0m 4.5m-s",,0,,4.5,"Perpendicular to 
wind flow (across) (X)"
"MidCenter","Y","1.2192","Height = 1.2m","2.1","Raw 0m 4.5m-s",,0,,4.5,"Parallel to 
wind flow(Y)"
"MidCenter","Z","1.2192","Height = 1.2m","2.1","Raw 0m 4.5m-s",,0,,4.5,"Vertical (Z)"
"MidRight","X","1.2192","Height = 1.2m","3.3","Raw 0m 4.5m-s",-2.8940625,0,-1.2937617,4.5,"Perpendicular to 
wind flow (across) (X)"
"MidRight","Y","1.2192","Height = 1.2m","3.3","Raw 0m 4.5m-s",10.423125,0,4.6595538,4.5,"Parallel to 
wind flow(Y)"
"MidRight","Z","1.2192","Height = 1.2m","3.3","Raw 0m 4.5m-s",4.12479166666667,0,1.84394686666667,4.5,"Vertical (Z)"
"TopLeft","X","1.8288","Height = 1.8m","0.99","Raw 0m 4.5m-s",,0,,4.5,"Perpendicular to 
wind flow (across) (X)"
"TopLeft","Y","1.8288","Height = 1.8m","0.99","Raw 0m 4.5m-s",,0,,4.5,"Parallel to 
wind flow(Y)"
"TopLeft","Z","1.8288","Height = 1.8m","0.99","Raw 0m 4.5m-s",,0,,4.5,"Vertical (Z)"
"TopCenter","X","1.8288","Height = 1.8m","2.1","Raw 0m 4.5m-s",,0,,4.5,"Perpendicular to 
wind flow (across) (X)"
"TopCenter","Y","1.8288","Height = 1.8m","2.1","Raw 0m 4.5m-s",,0,,4.5,"Parallel to 
wind flow(Y)"
"TopCenter","Z","1.8288","Height = 1.8m","2.1","Raw 0m 4.5m-s",,0,,4.5,"Vertical (Z)"
"TopRight","X","1.8288","Height = 1.8m","3.3","Raw 0m 4.5m-s",,0,,4.5,"Perpendicular to 
wind flow (across) (X)"
"TopRight","Y","1.8288","Height = 1.8m","3.3","Raw 0m 4.5m-s",,0,,4.5,"Parallel to 
wind flow(Y)"
"TopRight","Z","1.8288","Height = 1.8m","3.3","Raw 0m 4.5m-s",,0,,4.5,"Vertical (Z)"
"BottomLeft","X","0.6096","Height = 0.6m","0.99","Raw +1m 1.5m-s",2.08223958333333,1,0.930844383333333,1.5,"Perpendicular to 
wind flow (across) (X)"
"BottomLeft","Y","0.6096","Height = 0.6m","0.99","Raw +1m 1.5m-s",6.84338541666667,1,3.05926701666667,1.5,"Parallel to 
wind flow(Y)"
"BottomLeft","Z","0.6096","Height = 0.6m","0.99","Raw +1m 1.5m-s",-3.8846875,1,-1.7366107,1.5,"Vertical (Z)"
"BottomCenter","X","0.6096","Height = 0.6m","2.1","Raw +1m 1.5m-s",0.30171875,1,0.13488035,1.5,"Perpendicular to 
wind flow (across) (X)"
"BottomCenter","Y","0.6096","Height = 0.6m","2.1","Raw +1m 1.5m-s",4.69994791666667,1,2.10106471666667,1.5,"Parallel to 
wind flow(Y)"
"BottomCenter","Z","0.6096","Height = 0.6m","2.1","Raw +1m 1.5m-s",-11.4074479166667,1,-5.09958551666667,1.5,"Vertical (Z)"
"BottomRight","X","0.6096","Height = 0.6m","3.3","Raw +1m 1.5m-s",-1.89484375,1,-0.84707095,1.5,"Perpendicular to 
wind flow (across) (X)"
"BottomRight","Y","0.6096","Height = 0.6m","3.3","Raw +1m 1.5m-s",6.56072916666667,1,2.93290836666667,1.5,"Parallel to 
wind flow(Y)"
"BottomRight","Z","0.6096","Height = 0.6m","3.3","Raw +1m 1.5m-s",-2.479375,1,-1.1083798,1.5,"Vertical (Z)"
"MidLeft","X","1.2192","Height = 1.2m","0.99","Raw +1m 1.5m-s",-1.37166666666667,1,-0.613189866666667,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidLeft","Y","1.2192","Height = 1.2m","0.99","Raw +1m 1.5m-s",2.54427083333333,1,1.13739083333333,1.5,"Parallel to 
wind flow(Y)"
"MidLeft","Z","1.2192","Height = 1.2m","0.99","Raw +1m 1.5m-s",-0.0882291666666667,1,-0.0394419666666667,1.5,"Vertical (Z)"
"MidCenter","X","1.2192","Height = 1.2m","2.1","Raw +1m 1.5m-s",3.81932291666667,1,1.70739011666667,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidCenter","Y","1.2192","Height = 1.2m","2.1","Raw +1m 1.5m-s",3.454375,1,1.5442438,1.5,"Parallel to 
wind flow(Y)"
"MidCenter","Z","1.2192","Height = 1.2m","2.1","Raw +1m 1.5m-s",-10.3258854166667,1,-4.61608381666667,1.5,"Vertical (Z)"
"MidRight","X","1.2192","Height = 1.2m","3.3","Raw +1m 1.5m-s",1.56494791666667,1,0.699594316666667,1.5,"Perpendicular to 
wind flow (across) (X)"
"MidRight","Y","1.2192","Height = 1.2m","3.3","Raw +1m 1.5m-s",3.35442708333333,1,1.49956308333333,1.5,"Parallel to 
wind flow(Y)"
"MidRight","Z","1.2192","Height = 1.2m","3.3","Raw +1m 1.5m-s",-0.0402604166666667,1,-0.0179980166666667,1.5,"Vertical (Z)"
"TopLeft","X","1.8288","Height = 1.8m","0.99","Raw +1m 1.5m-s",-3.78942708333333,1,-1.69402548333333,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopLeft","Y","1.8288","Height = 1.8m","0.99","Raw +1m 1.5m-s",1.39005208333333,1,0.621408883333333,1.5,"Parallel to 
wind flow(Y)"
"TopLeft","Z","1.8288","Height = 1.8m","0.99","Raw +1m 1.5m-s",-0.00499999999999999,1,-0.0022352,1.5,"Vertical (Z)"
"TopCenter","X","1.8288","Height = 1.8m","2.1","Raw +1m 1.5m-s",,1,,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopCenter","Y","1.8288","Height = 1.8m","2.1","Raw +1m 1.5m-s",,1,,1.5,"Parallel to 
wind flow(Y)"
"TopCenter","Z","1.8288","Height = 1.8m","2.1","Raw +1m 1.5m-s",,1,,1.5,"Vertical (Z)"
"TopRight","X","1.8288","Height = 1.8m","3.3","Raw +1m 1.5m-s",3.56713541666667,1,1.59465221666667,1.5,"Perpendicular to 
wind flow (across) (X)"
"TopRight","Y","1.8288","Height = 1.8m","3.3","Raw +1m 1.5m-s",0.653854166666667,1,0.292298966666667,1.5,"Parallel to 
wind flow(Y)"
"TopRight","Z","1.8288","Height = 1.8m","3.3","Raw +1m 1.5m-s",1.06604166666667,1,0.476563266666667,1.5,"Vertical (Z)"
"BottomLeft","X","0.6096","Height = 0.6m","0.99","Raw +1m 3m-s",2.63791666666667,1,1.17925426666667,3,"Perpendicular to 
wind flow (across) (X)"
"BottomLeft","Y","0.6096","Height = 0.6m","0.99","Raw +1m 3m-s",10.1609895833333,1,4.54236878333333,3,"Parallel to 
wind flow(Y)"
"BottomLeft","Z","0.6096","Height = 0.6m","0.99","Raw +1m 3m-s",-1.5453125,1,-0.6908165,3,"Vertical (Z)"
"BottomCenter","X","0.6096","Height = 0.6m","2.1","Raw +1m 3m-s",0.56109375,1,0.25083135,3,"Perpendicular to 
wind flow (across) (X)"
"BottomCenter","Y","0.6096","Height = 0.6m","2.1","Raw +1m 3m-s",4.51348958333333,1,2.01771038333333,3,"Parallel to 
wind flow(Y)"
"BottomCenter","Z","0.6096","Height = 0.6m","2.1","Raw +1m 3m-s",-15.7927083333333,1,-7.05997233333333,3,"Vertical (Z)"
"BottomRight","X","0.6096","Height = 0.6m","3.3","Raw +1m 3m-s",-0.86,1,-0.3844544,3,"Perpendicular to 
wind flow (across) (X)"
